Adresse_parcelle,Année,COMMU_LAB,Moyenne de mnt.exposition_mean,Moyenne de mnt.ombrage_mean,Moyenne de mnt.pente_mean,Moyenne de mnt.tpi_mean,Moyenne de mnt.tri_mean,Moyenne de moyenne_pulviometrie,Moyenne de Taux_chlordecone,Parcelle_cadastrale
Haut Ravine Touza,2017,SCHOELCHER,265.9571053222223,208.5039556,33.764240326666666,-0.9071282909999999,6.585880925666666,"2500,00",0.001,"9,72E+125"
Haut Ravine Touza,2017,SCHOELCHER,160.3642795333333,153.81897663333334,15.974203870000002,-0.15741226500000002,3.2286542773333338,"2500,00",0.001,9722290000E0461
Hautdumorn,2011,CARBET(LE),286.26858765,200.6939618,15.492448809999999,-2.4013386305,3.8983932,"2500,00",0.0033,9722040000D0027
Hauteur Bellevue,2017,FRANCOIS(LE),64.98781335666666,170.2633415,14.14405525,0.30036308466666667,2.799608055,"1750,00",0.0218,"9,72E+285"
Hauteur Bellevue,2017,FRANCOIS(LE),113.90098721888889,157.70034193333333,13.531863388666668,-0.03365121566666662,2.7500125363333336,"1750,00",0.0017,9722100000E0725
Hauteur Bellevue,2017,FRANCOIS(LE),201.2313078875,147.49227439999999,42.54221101375,4.038283491625,9.251031152125,"1750,00",0.001,9722100000H0023
Hauteur Bellevue,2017,FRANCOIS(LE),115.8267017,132.22562763333335,26.098168733333335,0.5816494336666667,5.141573474,"1750,00",0.0025,9722100000H0351
Hauteur Fond Nicolas,2018,ROBERT(LE),216.0876930875,169.96125245,25.886368700000002,1.248728550625,5.023801317,,,""
Hauteurs Bourdon,2017,BASSE-POINTE,50.81443464,177.585297,11.09686871,0.151463076,2.080951999,"3250,00",0.0896,9722030000L0026
Hauteurs Bourdon,2017,BASSE-POINTE,48.21677373,178.69998585000002,9.9583867635,0.4716354325,1.969711811,"3250,00",0.0015,9722030000L0027
Hauteurs Bourdon,2017,BASSE-POINTE,136.50115630000002,186.77888566666664,8.652505269,0.935330291,1.9075525133333333,"3250,00",0.0917,9722030000L0043
Hauteurs Bourdon,2017,BASSE-POINTE,33.67497233,183.86666736666666,15.973378656666666,-1.0355228833333332,3.2019898283333332,"3250,00",0.0062,9722030000L0217
Hauteurs Bourdon,2018,BASSE-POINTE,30.061641093333336,185.61530756666664,23.29848853,0.922510252,4.753149656333333,"2500,00",0.3818,9722030000M0298
Hauteurs Dumas,2017,BASSE-POINTE,65.30098109500001,181.9122591,19.30887414,3.460148441875,5.397985986,"2500,00",0.4916999999999999,9722030000M0026
HenriGi,2012,CARBET(LE),281.68482055,204,18.231789589999998,0.9625,3.5625,"1375,00",0.0033,9722040000E0673
HenriGo,2012,CARBET(LE),275.1561449,201.3148004,17.63530338,-0.446987668,3.402342197,"1375,00",0.0033,9722040000E0673
HenriPa,2012,CARBET(LE),198.97307395,170.66639085,11.0033075945,-1.010394726,2.3437782095,"1375,00",0.0033,9722040000E0674
HenriTo,2012,CARBET(LE),282.11749645,200,13.290041665,-0.46875,2.6145833334999997,"1375,00",0.0033,9722040000E0673
Hermitage la Croix,2018,SAINT-JOSEPH,83.320880233,150.81537698999998,25.456814753,1.2902930467,5.5494296135,"2500,00",0.0010000000000000002,""
Hilde,2013,LORRAIN(LE),29.893375501,182.28838967999997,8.004812914000002,0.42575652599999997,1.575911634,"2500,00",0.7,9722140000D0712
Hippo1,2012,ROBERT(LE),88.60501533642856,157.82704189285712,17.37847242785714,-1.2861236047857143,3.9891752635714286,"2285,71",0.16999999999999996,9722220000C1267
Hippo2,2012,ROBERT(LE),175.53977732250002,161.241500925,27.866475174999998,-2.3951826704999997,6.06124097125,"1937,50",0.0033,9722220000C1264
Hippo3,2012,ROBERT(LE),98.72088033142859,183.3295889,15.325553841285712,-0.366637453,3.340458092,"1857,14",0.31,9722220000C1267
HORTICAR,2009,MARIGOT(LE),104.29816092499999,130.878310775,28.973425545,-2.1094315777499997,5.9066053,"2500,00",0.016,9722160000C0811
HORTIKUM,2009,MARIGOT(LE),121.0373191,113.5712495,34.94191728,2.693109875,7.596851662,"2500,00",0.252,9722160000C0811
HORTILT1,2009,MARIGOT(LE),126.0572362,159.75,12.022760215000002,-1.0625,2.96875,"2500,00",0.125,9722160000C0811
HORTILT2,2009,MARIGOT(LE),175.10735484999998,161.67457819999998,14.7092606595,2.4391229205,3.1835924340000004,"2500,00",0.3,9722160000C0811
HORTILT3,2009,MARIGOT(LE),115.04745940000001,144.18670685,21.137325415,1.2771950355000001,4.5271950355,"2500,00",0.067,9722160000C0811
HORTILT4,2009,MARIGOT(LE),126.5505753,109.75,36.33179092,-0.40625,7.15625,"2500,00",0.014,9722160000C0811
HORTILT5,2009,MARIGOT(LE),69.66867216333334,164.39365956666668,17.36146185,-1.0858283026666669,3.507760946,"2500,00",0.059,9722160000C0811
HORTILT6,2009,MARIGOT(LE),11.672729195,201.5248839,30.98167878,0.09759388699999999,6.2635155165,"2500,00",0.022,9722160000C0811
HORTILT7,2009,MARIGOT(LE),35.201743315,184,16.1505510355,1.4625,3.6625,"2500,00",0.069,9722160000C0811
HORTIPC1,2009,MARIGOT(LE),151.4852076,169.61561410000002,8.341772784,-0.35864254100000004,1.8003756825,"2500,00",0.21,9722160000C0811
HORTIPC2,2009,MARIGOT(LE),185.76077385000002,170.0106434,9.64985518,-0.1760688785,2.31910922,"2500,00",0.36,9722160000C0811
HORTIRAMB,2009,MARIGOT(LE),168.74316403333333,121.83333333333333,34.874634423333326,5.822916666666667,7.364583333333333,"2500,00",0.065,9722160000C0811
Hye1,2016,CARBET(LE),216.70377508,175.44925075999998,15.99913316,-0.18824903320000005,3.629086332,"1750,00",0.0033,9722040000D0848
Hye2,2016,CARBET(LE),166.41491622499998,151.1533355,17.51097078,0.21764628825,3.454106267,"1750,00",0.0033,9722040000D0848
Ica1,2017,SAINTE-MARIE,121.19702745000001,127.89285715,28.469824145,-1.4285714285,5.3928571430000005,"2500,00",0.317,972228000AB0134
Ica2,2017,SAINTE-MARIE,137.43047705,150.0236648,16.382208495,0.8152789835,3.182354536,"2500,00",0.948,972228000AB0134
Ica3,2017,SAINTE-MARIE,111.24614360000001,159.27743744999998,12.259349675,-0.49309810200000004,2.3542304865,"2500,00",0.827,972228000AB0134
Ilot18,2012,LAMENTIN(LE),156.78925395,159.9017857,14.364211260500001,1.825892857,3.015625,"2500,00",1.26,9722130000W0540
Ilot19,2012,LAMENTIN(LE),205.54814487500002,176.5117802375,7.5569600035,0.140510244375,1.579154681875,"2500,00",1.3,9722130000W0010
Ilot2,2012,LAMENTIN(LE),70.71985185999999,180.67966828571429,2.122710629857143,-0.21688085971428572,0.40559311285714283,"2500,00",2.61,9722130000W0007
Ilot9,2012,LAMENTIN(LE),194.19567516,177.69762540000002,7.8806589886,0.7907622182,1.6524572250000003,"2500,00",2.82,9722130000W0002
Impasse 1946 Maison 70,2017,SAINT-JOSEPH,190.73089394,167.95473152000002,13.497752213400002,0.5671163650000001,2.7367156234,,,""
Impasse de la Solitude,2018,MORNE-ROUGE(LE),279.788041,208.10069474545455,20.428457445818182,2.1082686792727268,3.9732133681818183,"3250,00",0.0256,""
Impasse Groseille Ne67,2018,LAMENTIN(LE),83.83127001942854,193.5859490357143,14.995342244785714,1.050877941,2.9343055879285713,,,""
Impasse Loziron Felix,2019,SAINT-ESPRIT,196.41336926923074,173.32545386923078,8.56270539276923,-0.09093454407692307,1.8404289293846152,,,""
Jadin,2011,DUCOS,153.68963216666668,215.05994533333333,32.18143235,-0.490795857,6.204740655666666,"1750,00",1.03,972207000AC0357
Jambette,2017,FORT-DE-FRANCE,245.7755527,186.77707285,11.709664437499999,0.2049074465,2.30435510525,"2500,00",0.001,9722090000P1212
Jambette,2017,FORT-DE-FRANCE,246.03915834999998,189.80407975,22.295531285,1.7768795885,4.463614545,"2500,00",0.001,9722090000R0021
Jambette Beausejour,2018,DUCOS,159.37812677285712,172.01463173809523,6.9360687709999995,0.20391850976190473,1.5768300441428569,,,""
Jdd1,2016,SAINTE-MARIE,135.42656375,124.03675720000001,28.984587349999998,-2.6980408909999998,6.320229585,"3250,00",0.0033,9722280000S0038
Jdd2,2016,SAINTE-MARIE,239.2384910666667,193.5,17.915089606666665,3.25,5.375,"3250,00",0.0033000000000000004,9722280000S0038
Jean,2016,MORNE-ROUGE(LE),198.820734075,151.272147175,28.92689206,-0.51845446425,5.61973274425,"3250,00",0.0033000000000000004,9722180000P0059
Jean1,2018,AJOUPA BOUILLON,134.861363040375,193.0074001125,30.707917858625002,4.17451867525,6.49877266325,"3250,00",0.169,""
Jean2,2018,AJOUPA BOUILLON,75.17180618615384,159.54394243846156,23.03561831923077,2.289047349692308,4.911905895538462,"3250,00",0.391,""
Jeanbaptis,2012,SAINTE-LUCE,268.7819833,187.50000864999998,8.3104235705,2.124985932,2.874993507,"1750,00",0.0033,9722270000D1257
JEAN-BAPTISTE Manuel,2007,MORNE-ROUGE(LE),97.76170366,169.4031176857143,7.92567747657143,0.16149988528571427,1.603314071428571,"3250,00",2.7500000000000004,"9,72E+147"
Jeanne d'Arc,2017,LAMENTIN(LE),16.928466476666667,193.97725086666665,19.988006033333335,0.39619446100000005,3.869757057333333,"2500,00",0.001,9722130000P1807
Jeanne d'Arc,2018,LAMENTIN(LE),143.212391725,162.2051059,11.571358341375001,-1.260903538375,2.5206242865,,,""
Jean-Pi,2012,MORNE-ROUGE(LE),118.69886928666668,164.07075287777778,11.864534425222224,-0.17821355344444445,2.5198957507777773,"3250,00",2.2999999999999994,9722180000R0623
Jlou1,2017,MORNE-ROUGE(LE),259.2973511,188.8,9.175170517,0.275,1.775,"3250,00",1.605,9722180000R0441
Jlou2,2017,MORNE-ROUGE(LE),259.0724945,189,9.087338829,-0.3,1.75,"3250,00",1.141,9722180000R0441
Jlou3,2017,MORNE-ROUGE(LE),245.7466465,187.2222222,11.8649967,-0.541666667,2.291666667,"3250,00",0.744,9722180000R0441
Jlou4,2017,MORNE-ROUGE(LE),250.6322021,186,8.418374062,-0.3125,1.625,"3250,00",0.753,9722180000R0441
JM,2006,MACOUBA,174.1756393561332,186.26934147333324,13.277636324333336,-0.006251787500000017,2.7766450390333337,"3250,00",1.2999999999999985,"9,72E+27"
JM,2006,MACOUBA,113.71238184851858,147.39525175154324,23.88901256859876,0.6183746549197529,5.114998296216049,"3018,52",1.3296296296296304,9722150000C0030
Jolimont,2017,MORNE-VERT(LE),197.38198904,129.42407838,45.722915119999996,2.6674687312,9.1255339404,"2500,00",0.001,9722330000I0056
Jolimont,2017,MORNE-VERT(LE),176.6642456,77.5,65.86052513,2.9375,13.4375,"2500,00",0.001,9722330000K0024
Jos,2014,CARBET(LE),251.2326589,191.08822235,16.90606779,-0.8062962595000001,3.755018338,"1375,00",0.0033,9722040000D0916
Jos1,2018,SAINT-JOSEPH,250.24967220933334,192.76506184666667,12.143011043400001,-0.46192944933333335,2.5828044444,"2500,00",0.7479999999999999,""
Jos2,2014,CARBET(LE),290.4380493,202.5,15.08563185,0.375,3,"1375,00",0.0033,9722040000D0916
Jos2,2018,SAINT-JOSEPH,228.48242135555554,180.1913965777778,9.226296207777779,2.2706298346666665,2.881101492,"2500,00",0.0033000000000000004,""
Jos3,2014,CARBET(LE),200.0463452,165.21178205,16.606638410000002,0.343683219,3.329761667,"1375,00",0.0033,9722040000D0916
Jos3,2018,SAINT-JOSEPH,278.54339219999997,187.5,6.3218651615,-0.6875,1.8541666665,"2500,00",0.0033,""
Jos4,2014,CARBET(LE),279.998883,202.2914776,18.240795325,-1.9417822005,4.1965403304999995,"1375,00",0.0033,9722040000D0916
Josseau,2017,RIVIERE-PILOTE,185.9754722,166.62458745,11.749844755000002,-0.53230409,2.694071814,"2125,00",0.014,9722200000T0071
Josseaud,2018,RIVIERE-PILOTE,144.61813307470587,180.05396811176473,1.5485873963529413,-0.48216070388235305,0.7040833564117647,"1750,00",0.0765,""
Josseaud RD 18,2018,RIVIERE-PILOTE,176.51960081428572,143.86430754285715,24.40187786285714,0.5569330258571428,4.731283399,"2125,00",0.0322,""
Jult,2018,SCHOELCHER,296.8830384333333,229.80793930000004,48.106603645,0.8574642163333334,9.189079918833334,"2500,00",0.0033000000000000004,""
Jur1,2015,PRECHEUR(LE),319.10707349999996,201.31536627999998,20.527773668000002,2.434467078,4.6660856294,"2500,00",0.0033,9722190000C0036
Jur2,2015,PRECHEUR(LE),209.391046475,154.039447075,34.681404275,-0.17841799474999992,7.14357543425,"2500,00",0.0033,9722190000C0036
Juste1,2013,SAINTE-MARIE,306.77612764,204.05483169999997,15.119099656,-0.8568472906,3.1583932724,"2500,00",3.3299999999999996,9722300000V1288
Juste2,2013,SAINTE-MARIE,338.5090752,211.75,22.736710549999998,-0.453125,4.515625,"2500,00",1.54,9722300000V1288
Juste3,2013,SAINTE-MARIE,90.16460106,129.44332001,34.740310445714286,2.872247871857143,7.210769371,"2500,00",3.39,9722280000K0661
Juste4,2013,SAINTE-MARIE,79.79550641,160.61303693333335,19.39142993666667,-2.6075257906666667,4.666791954,"2500,00",4.27,9722280000K0661
Kia1,2011,SAINTE-MARIE,194.9939731333333,202.70685363333334,15.87437325,1.0041958833333333,3.459751439,"2500,00",0.32,9722280000C0188
Kia1,2015,SAINTE-MARIE,150.77066620000002,202.32587203333333,16.32407818,0.6141119503333332,3.5307786169999997,"2500,00",0.209,9722280000C0188
Kia2,2011,SAINTE-MARIE,318.5244115,209,18.349473314999997,0.40625,3.6354166665000003,"1750,00",0.45,9722280000C0213
Kia2,2015,SAINTE-MARIE,309.0532684,209.5,18.17779398,-0.3125,3.8125,"2500,00",0.335,9722280000C0188
La Beaufond,2017,TROIS-ILETS(LES),99.655951,148.00650136666667,21.825281713333336,2.0998271256666667,4.5810114036666665,"1750,00",0.001,9722310000I0177
La Beaufond,2017,TROIS-ILETS(LES),17.81991786,195.09105065,25.852891805,0.9655049115000001,4.9954987395,"1750,00",0.001,9722310000I0178
La Cafeiere,2017,FORT-DE-FRANCE,147.70642296666668,157.3311769,12.572191190333333,1.318793659,2.633045362666667,"2500,00",0.001,9722090000H0108
La Carreau,2018,SAINT-ESPRIT,291.2138505666666,197.38042843333335,11.555936284666666,-0.2204175456666667,2.428757629166667,,,""
La Charmeuse - Morne Folie,2018,PRECHEUR(LE),346.1011375333333,205.76759280000002,19.781666826666665,-0.31612936266666664,3.9820822439999994,"625,00",0.001,9722190000H0805
La Citerne,2017,MORNE-VERT(LE),119.7854198,133.1152465,25.38435163,-1.330626555,5.217400442,"2500,00",0.001,9722330000A0303
La Croix,2018,FONDS-SAINT-DENIS,147.089455684,168.31162242,14.594597491600002,4.5678488056,6.3264281954,"3250,00",0.0012999999999999997,9722080000B0044
La Digue,2017,ROBERT(LE),107.12394160000001,139.47797173333333,23.570790520000003,-0.695776908,4.765170378,,,""
La Ferme,2017,TROIS-ILETS(LES),162.3972473,166.83333333333334,8.789444448333333,-1,2.25,"1750,00",0.001,9722310000I0889
La Girard,2017,PRECHEUR(LE),218.318663525,175.78640617500002,17.3839593975,-0.94663530425,3.60674876175,"625,00",0.001,9722190000H0549
La Haut,2017,ROBERT(LE),185.878301,171.6666667,7.596396923,0.416666667,1.583333333,"2500,00",0.001,9722220000C0177
La Jambette,2018,SAINT-JOSEPH,259.7088330333333,188.20048669999997,8.828706653333333,0.9464247770000002,2.128181376666667,"2500,00",0.0517,9722240000Y0470
La Maugee,2017,LAMENTIN(LE),215.00201854999997,172.46634482500002,19.1091102225,-1.162875533625,3.870499404625,"2500,00",0.001,972213000AS0250
La Pagerie,2017,TROIS-ILETS(LES),131.81317531666667,110.71653655666667,35.49895726166667,0.6833009336666667,6.542149270166665,"1750,00",0.001,9722310000C2055
La Pagerie,2017,TROIS-ILETS(LES),102.2951927,109,41.49852753,-7.25,8.5,"1750,00",0.001,9722310000I0503
La Pagerie,2017,TROIS-ILETS(LES),147.6518637,114.007090775,34.52940659,0.31018178524999995,6.77051995725,"1750,00",0.001,9722310000I0570
La Pagerie,2017,TROIS-ILETS(LES),120.09523851111109,87.57560906333333,49.231504933333326,-0.2653329727777778,9.683830523444446,"1750,00",0.001,9722310000I0790
La Pagerie,2017,TROIS-ILETS(LES),112.42988805,133.70622905,26.045551565,-1.053257197,5.011768111,"1750,00",0.001,9722310000I0881
La Plaine,2017,ANSES-D'ARLET(LES),137.12795105,104.43993571166668,39.44021773666667,0.02341661166666666,7.7615673155,"2125,00",0.0010000000000000002,9722020000C0009
La Plaine,2017,TROIS-ILETS(LES),246.60086910000004,186.44767099999999,10.432749971,0.559544454,2.1396019843333334,"2125,00",0.001,9722310000C1468
La Plaine Trois Ilets,2017,TROIS-ILETS(LES),81.45654969199998,149.94630711999997,27.769305276,-2.2933174313999998,5.5260947728,,,""
La Pointe,2018,MARIGOT(LE),99.37707668666667,134.87226163333332,27.793135696666667,2.943872438333333,5.414420311333333,"2500,00",0.001,9722160000C0531
La Pointe,2018,MARIGOT(LE),97.45697578,162.096285,13.1733873,-1.17635468,2.742648926,"2500,00",0.0068,9722160000C0909
La Sucrerie,2018,ANSES-D'ARLET(LES),243.75102655,189.267029775,26.83269995375,0.16036931362499998,5.25852870525,"1375,00",0.001,9722020000D0179
La Sucrerie,2018,ANSES-D'ARLET(LES),103.58488587090913,204.82530761818182,31.350093988181822,0.654569578909091,6.055675304454545,"1715,91",0.0010000000000000002,9722020000D0260
La Sucrerie,2018,ANSES-D'ARLET(LES),307.0071929,195.16659801666665,8.726212000666665,-0.307501882,1.8873034075,"1375,00",0.001,9722020000I0110
La Tranchee,2018,FONDS-SAINT-DENIS,324.3504599,212.6599746,23.36835927,-4.272320425,4.971479304,"3250,00",0.001,9722080000B0191
La voie de Castel Brando,2018,LORRAIN(LE),249.71173801583333,192.64006093333333,15.530388440333331,2.094609987333333,3.748094882,,,""
Lab1,2017,SAINT-JOSEPH,88.7238306453333,175.99501904666667,3.0172935007333335,0.20345936966666667,0.6002879448666666,"2500,00",0.2759999999999999,9722240000S1404
Lab2,2017,SAINT-JOSEPH,109.30017400090912,167.12055556060608,11.91443287948485,-0.7479899573030304,2.71891153830303,"2500,00",0.5769999999999997,9722240000S0419
Lacledach,2012,MORNE-ROUGE(LE),83.13978918999999,168.24563656,15.9003715586,1.9332446132,3.0411207242000002,"3250,00",0.0033,9722180000H0086
Laclejad,2012,MORNE-ROUGE(LE),102.34329134714287,173.89958102857145,4.559953585285714,-0.012824685428571434,0.8703003567142857,"3250,00",0.9399999999999996,9722180000O0063
Lamanzo,2008,FRANCOIS(LE),160.17035866363634,166.84610893636363,9.03573864490909,0.052561465,1.848889423909091,"1750,00",0.6559999999999999,972210000AH0052
Lami1,2017,DUCOS,286.21461097499997,214.68407679999999,27.7287737,0.269000568875,5.4086528295,"1750,00",0.0033000000000000004,""
Lan1,2014,LORRAIN(LE),78.76786017,167.5535565,10.658808906500001,-0.2015643375,2.250230166,"2500,00",0.67,9722140000D0871
Lan1,2017,LORRAIN(LE),106.0711951,149.25,18.43029296,0.359375,3.796875,"2500,00",0.397,9722140000D1257
Lan2,2014,MARIGOT(LE),241.0576706,187.5,4.407636046,0.40625,0.90625,"3250,00",0.08,"9,72E+152"
Lan2,2017,LORRAIN(LE),143.846851875,142.6047903,20.9977670325,0.06151660475000004,4.432786887,"2500,00",0.587,9722140000D1257
Lan3,2014,MARIGOT(LE),257.17156829090914,199.8670594909091,26.256591257272724,1.1798334329090907,5.085589547090908,"2500,00",0.039999999999999994,9722160000C0987
Lan3,2017,LORRAIN(LE),133.06562146666667,140.29999999999998,22.00640907,-1.6333333333333335,5.3,"2500,00",0.4749999999999999,9722140000D1257
Lan4,2014,MARIGOT(LE),263.869756925,190.041870325,9.059765645999999,-0.0012757329999999456,2.01159020625,"2500,00",1.38,9722160000C0739
Lan4,2017,LORRAIN(LE),298.833806725,209.9314087,22.0493395895,1.641895079,4.42936674175,"2500,00",1.272,9722140000D1257
L'Anse e l'Ane,2018,TROIS-ILETS(LES),66.31231780833333,187.10100148333333,6.223462215166667,0.2789038836666667,1.324346118,"1375,00",0.001,9722310000C1045
Lap1,2015,SAINT-JOSEPH,103.63332611399998,156.97542072000002,15.450160368000002,1.1732470793999998,3.2047155767999995,"2500,00",0.0033,9722240000S0360
Lap2,2015,SAINT-JOSEPH,131.74588375,168.57269739999998,6.609436961,0.02048370000000002,1.382495206,"2500,00",0.015,9722240000S0360
Lap3,2015,SAINT-JOSEPH,104.31267549999998,162.64196975000002,10.996168165,0.03707809375000001,2.18303982775,"2500,00",0.015,9722240000S0360
Lap4,2015,SAINT-JOSEPH,52.22302758466665,175.41084620666666,21.618415360000007,1.2765096546666668,4.682967489866667,"2500,00",0.09299999999999999,9722240000S0361
Larade1,2013,MORNE-ROUGE(LE),213.12244768235294,167.2296591647059,26.270617882352944,-1.4664717521176467,5.123633380235294,"3250,00",0.0032999999999999982,9722180000O0213
Larade2,2013,MORNE-ROUGE(LE),209.0439062647059,175.4886840764706,7.402792814941176,-0.34126110264705883,1.455745856411765,"3250,00",0.03000000000000002,9722180000O0213
Larade3,2013,MORNE-ROUGE(LE),171.82253464285716,165.77372287142856,15.376807699428573,0.34459255235714287,3.252133052857143,"3250,00",1.3,9722180000O0121
Lareinty 111,2008,LAMENTIN(LE),185.72986289964288,180.34193252499998,1.596294468642857,0.19066348060714283,0.3475717914285714,"2500,00",2.7299999999999995,972213000AL0267
Lareinty 112,2008,LAMENTIN(LE),194.3872507785714,182.32369172857145,1.232204769142857,0.18441935928571426,0.26535900728571427,"2500,00",3.8999999999999995,972213000AL0242
Lareinty 92,2008,LAMENTIN(LE),138.49542384333333,181.65277963333335,1.2181637153333333,0.07551235966666667,0.23003173566666668,"2500,00",2.9,972213000AL0172
Lareinty 95,2008,LAMENTIN(LE),145.444223275,180.638967575,1.01992669825,0.03979999875,0.19734780074999997,"2500,00",2.69,972213000AL0159
Larggir,2009,SAINTE-MARIE,260.8863912,198.1946598,11.72639548,-0.646161017,2.590669693,"2500,00",1.1,9722280000N0217
Largpim,2009,SAINTE-MARIE,166.30668240333333,196.6242915,12.812539166666667,1.74311406,2.941755027333333,"2500,00",1.5,9722280000N0217
Laricher1,2011,SAINTE-MARIE,99.23545222857142,152.49426105714286,18.262597828571426,0.14654198700000004,3.8949181225714287,"1750,00",0.27,9722280000I0263
Laricher2,2011,SAINTE-MARIE,218.99497105400002,200.35604138,19.056808824,1.6827735729999997,4.3947306070000005,"1750,00",0.18,9722280000I0263
Lau1,2014,ROBERT(LE),155.52684387,200.80261896666664,16.186252,-0.794931005,3.5302105803333332,"1750,00",0.13,9722220000C1558
Lau2,2014,ROBERT(LE),160.07218144612503,180.260503125,4.049250059125001,-0.34414764337500003,0.895661229875,"1750,00",0.52,9722220000C1685
Lau3,2014,ROBERT(LE),114.15429733714284,171.01678755714286,6.931917623857143,-0.26213034414285713,1.4552973850000002,"1750,00",0.46,9722220000C1686
Laur1,2015,RIVIERE-SALEE,237.07480434000004,195.12429284,15.156466353999999,0.8723641744,3.1542100494,"1750,00",0.0033,"9,72E+40"
Laur2,2015,RIVIERE-SALEE,231.3338094833333,179.28967645,26.15489807,-0.24863369599999996,5.128487778833334,"1750,00",0.0033000000000000004,"9,72E+33"
Laury,2011,GROS-MORNE,29.850371975999998,186.1143694,21.25348926,-0.26324675820000004,4.2397720672000005,"2500,00",0.55,9722120000K0156
L'Avenir,2018,SAINT-ESPRIT,233.7333679,181,14.29414368,1.541666667,3.041666667,"1750,00",0.1283,9722230000W0568
L'Avenir,2018,SAINT-ESPRIT,192.8409967,164.20055113333333,14.53051676,0.6269534213333333,2.815932059333333,"1750,00",1.1334,9722230000W0576
Le Bon Repos,2018,LORRAIN(LE),271.41297933333334,195.42252423333332,12.236094643333333,0.8839798179999999,2.5888146576666666,"2500,00",0.4846,""
Le Cap,2018,CASE-PILOTE,272.70134010000004,190.9968686,8.167450783,-0.0919212645,1.544148415,"1375,00",0.001,9722050000B0915
Le Fromager,2017,CARBET(LE),340.8618513,214.0728025,26.68390666,0.514190763,5.185601308,"1375,00",0.001,9722040000I0311
Le Verger,2005,BASSE-POINTE,58.00058686615385,179.89079615384617,6.864402812461538,0.035053108000000006,1.4021434566153845,"2500,00",1.8999999999999997,"9,72E+68"
LebielFP1,2009,BASSE-POINTE,54.533825928,179.15372792,4.948043568600001,-0.009434281000000011,1.3355780526,"3250,00",0.0033,9722030000H0402
LebielFP2,2009,BASSE-POINTE,22.207300886666662,190.00442336666666,15.169990136666668,1.1681176373333333,3.0964281335,"3250,00",1.1039999999999999,9722030000H0196
LebielFP3,2009,BASSE-POINTE,87.17812493925003,188.03403304999998,7.436576939875,-1.66370147975,1.91247322925,"3250,00",1.318,9722030000H0196
Lege,2016,MORNE-ROUGE(LE),260.74967155,195.34077522500002,18.19970922825,0.70691341475,3.7426790782500006,"3250,00",2.4570000000000003,9722180000S0043
LegtaOr,2009,LAMENTIN(LE),188.62918754999998,146.26715335,27.429393165,1.5916058325,5.656352103,"2500,00",0.013,972213000AK0080
LegtaPom1,2009,LAMENTIN(LE),144.06586975,124.899868,28.945672455,0.5172972735,5.6509322735000005,"2500,00",0.0033,972213000AK0080
LegtaPom2,2009,LAMENTIN(LE),217.63301093333334,170.3914967,26.67836297,0.5979254903333333,5.249217925666667,"2500,00",0.0032999999999999995,972213000AK0080
Leo1,2015,MARIGOT(LE),153.51790974615386,158.57137909230767,16.78961419115385,0.48998573584615374,4.33454450976923,"3250,00",0.0032999999999999982,"9,72E+115"
Leo1,2017,MORNE-ROUGE(LE),107.29635555444445,164.55868370000002,15.825838772222223,-0.01410170066666663,3.354223598444444,"3250,00",0.003299999999999999,""
Leo2,2015,SAINTE-MARIE,100.0642299388889,150.53622958888892,20.61298728222222,0.08629274477777778,4.528208903777777,"3250,00",0.003299999999999999,9722280000X0212
Leo3,2015,MARIGOT(LE),111.589091104,158.00221474,19.734875549999998,1.6860017887999998,5.4039061196,"3250,00",0.0033,9722280000X0212
Leo3,2017,MORNE-ROUGE(LE),228.9786128,180.51160380000002,3.3394806444999996,-0.253369836,0.7557255082500002,"3250,00",7.235,""
Leo4,2015,SAINTE-MARIE,120.87272216999997,144.62326423333334,19.884375544999997,0.5049915338333334,4.911004294833333,"3250,00",0.015000000000000005,9722280000X0212
Leo5,2015,SAINTE-MARIE,94.93534081875002,170.63865296250003,37.82729869875,-0.9273987177499998,8.421118824625,"3250,00",0.17099999999999996,"9,72E+120"
Leo6,2015,SAINTE-MARIE,109.07386535642857,188.94121623571428,21.49929463078571,1.577129696,4.887438918000001,"3250,00",1.2289999999999994,"9,72E+123"
Leo7,2015,SAINTE-MARIE,133.09236266333335,189.04068871666666,17.42679197433333,0.571614347,3.5144825435,"3250,00",1.5250000000000001,9722280000Z0243
Leo8,2015,SAINTE-MARIE,53.01063435571429,166.81947977142858,24.71133914,-0.7419944818571429,4.92098116242857,"2500,00",3.9379999999999997,9722280000Z0243
Leotu,2016,RIVIERE-SALEE,206.86283536666667,161.13308166666667,26.69679478666667,0.8860824849999999,5.762605397333334,"1750,00",0.37200000000000005,9722210000H1567
Lepa,2014,SAINT-PIERRE,248.5072404,185.7193957,9.7080659055,-0.9741460345,2.128676315,"2500,00",2.51,9722250000L0405
LerandHar,2009,MORNE-ROUGE(LE),324.2174683,187,3.650281549,-0.1875,0.6875,"3250,00",6.63,9722180000P0258
LericChou,2009,MORNE-ROUGE(LE),224.522289,176.4759285,15.969469270000001,-0.6063660605,3.1436339395,"3250,00",7.9,9722180000S0041
LericConc,2009,MORNE-ROUGE(LE),202.9933959,168.75220955,14.503374404999999,0.388304875,3.0281989344999998,"3250,00",3.9,9722180000S0041
Les Abymes,2017,PRECHEUR(LE),260.9323286,193.10312115,18.4894641295,-2.9616261285,3.49821402875,"625,00",0.001,9722190000A0102
